time,sat_id,az,el,pseudorange,carrier_phase,doppler,true_range,sat_x,sat_y,sat_z,sat_vx,sat_vy,sat_vz
46,1540,-163.6403786543358,45.586986917470576,734058.4478582863,734058.6228306016,2027.6379499178322,734052.7752712222,2106289.2207221617,6345663.204529883,1790040.480625583,-4509.7043811052845,-119.28128901223656,5737.0230726472855
46,1541,46.18038701879248,14.109778174400626,1552817.735901287,1552817.7239840026,-2935.566649006761,1552805.5465204015,741257.2652438567,6096849.093921233,3193683.346751477,-4977.1816965490125,-1983.2559754398615,4950.2982373786435
46,1562,135.73070990944393,38.176827345270894,829437.191902985,829437.0043495819,472.993638675952,829431.2878777551,1527295.1080497515,6503582.871984042,1810813.3033394918,-4488.949504840736,-538.8516303908361,5729.178452865667
47,1,111.50945221961906,21.55988177925412,1222887.380003982,1222887.045395041,-566.8399653229768,1222878.6705071158,928629.4267073476,6608364.245778593,1837277.6914716784,-4429.954606576189,-965.3529151557328,5719.030393801799
47,23,102.21887654494856,11.301713561909203,1714901.6165273048,1714901.4918298137,-991.8646235835547,1714887.6749931925,331747.18932787015,6659308.025961791,1857985.0051681597,-4330.807184677639,-1375.4751429873254,5710.980277172212
47,823,-100.27579200657263,18.58890826966275,1364125.0729532286,1364125.2028100437,1101.4940834976971,1364112.1942346368,3133692.815852236,5850959.311269728,2008654.470959029,-2966.704369952674,3527.8399435246506,-5639.616147372295
47,845,-112.33697725548893,34.99298205382763,901552.1119538657,901551.843097869,512.4936344285114,901544.0265720468,2598417.595633988,6114232.732255609,1988207.4646380257,-3273.2373664093,3230.400247308532,-5648.268215846691
47,866,-46.83540840917391,10.217201013813247,1813981.2550027468,1813980.847239884,2958.227396880848,1813961.4976755974,2991099.461133409,5286539.517509585,3343857.2788056377,-2836.1350570079185,4661.154936367346,-4822.961771333163
47,867,-164.39824774284975,59.34008061193106,638023.8371251643,638023.656407083,-978.3183390899105,638018.7209844177,2041170.2238253716,6328537.398776985,1967729.2635585961,-3550.367521848607,2906.5253590755174,-5656.831583819358
47,888,-33.07291448534881,16.472250218815084,1457359.074862043,1457359.1309502614,2926.6398716718095,1457345.7729490832,2505820.25235221,5543643.9580877535,3326358.708714188,-3241.235209124583,4373.233131561269,-4837.411860842682
47,889,122.79255200249214,41.14029156717477,805435.9405718013,805435.3609855024,-2168.6502829899337,805430.0559045258,1466429.789589443,6492054.441074256,1947220.1891214247,-3795.8335398359354,2559.088704581791,-5665.306119787948
47,910,-10.72249537461588,21.60711062357401,1244610.7123877076,1244611.0307810183,2486.9452968684186,1244600.8070360203,1998557.6777547929,5756176.683477542,3308807.9267367544,-3617.602092065508,4050.283371032482,-4851.785876582423
47,911,106.45553167709944,21.787183785362007,1239983.894814405,1239983.9720904576,-2335.378113461645,1239975.7521863354,878824.2647145127,6603374.58321916,1926680.5633174835,-4007.6523357487076,2191.155310807153,-5673.6916890526945
47,932,16.689794823026926,21.342719984729,1254188.3459094563,1254188.519014493,1488.138364268197,1254179.0053787124,1473406.7537492933,5922269.773614195,3291205.2087012995,-3962.2236055286953,3695.134626398556,-4866.083595868208
47,933,100.27330883608701,11.201185844539426,1751610.3013396312,1751610.2112995135,-2318.8293576332985,1751596.3535127963,283093.53021769755,6661510.105801859,1906110.7085028456,-4184.134927371676,1805.9553577825213,-5681.988162893068
47,954,38.3903314057954,15.954373333025432,1482492.2074229468,1482492.1627728422,397.23375349687194,1482480.911533923,934619.8567088473,6040431.581206558,3273550.8313550865,-4272.363246603452,3310.8731981159935,-4880.304792627829
47,1453,-49.131841107100065,14.51387928545918,1531137.9136198724,1531137.8844712006,156.88878153021093,1531122.756786923,2859361.2236618907,5474361.992940026,3126538.0940014315,-5309.705605474444,-78.02925153571354,5001.522723612508
47,1475,-30.480732794747002,22.031079274825327,1207992.2846203092,1207992.3511891474,-860.1747993684376,1207981.7585717575,2350738.929896621,5701344.848573969,3144636.184825381,-5293.081212186463,-563.7734110454888,4987.871520427598
47,1496,-110.03158425571202,15.582790276561697,1474582.7353587302,1474583.0616944658,2535.0737034919916,1474568.3357360056,3207012.012251491,5877577.125864827,1754161.814887735,-4438.330305107707,707.8048772743416,5750.327870108373
47,1497,-0.7078641506177048,25.940864626216182,1086034.2671960164,1086033.8021713838,-2095.541407154369,1086025.2009342217,1824439.622540915,5881250.490540907,3162684.675551703,-5232.0349584827245,-1047.020522758782,4974.141777906952
47,1518,-123.81075353057686,28.617577344422173,1014490.8826681338,1014490.7590787589,2554.9763755466806,1014481.7280012,2664708.3436256624,6136514.411692241,1774983.1222560164,-4494.637118382573,292.9068811172762,5742.639201276035
47,1519,28.368535421935373,21.496782044306595,1226823.7731800922,1226824.0175753003,-2819.950470191348,1226814.8617950086,1284806.521933425,6012737.082595533,3180683.281826801,-5126.893771463803,-1523.7098401914793,4960.333714964941
47,1540,-163.91641280508776,45.9993387815305,729644.9458822812,729644.9095268206,2009.1922699873678,729639.1058118625,2101778.244349087,6345540.452479927,1795776.4227293474,-4512.242573305341,-126.22439703877026,5734.8599828843035
47,1541,46.13196223811676,13.991312739858138,1559239.057633757,1559239.0900629433,-2937.5395380806453,1559226.8258691435,736279.4939552207,6094862.555217428,3198631.720140739,-4978.355099063868,-1989.8215995176854,4946.447551589933
47,1562,135.1004569131607,38.24321654549259,828432.222424898,828431.6639233548,446.4991311177743,828425.9579120534,1522805.2026224514,6503040.453404274,1816541.3883101598,-4490.855346982012,-545.9866073584254,5726.990338101838
48,1,111.14952077029625,21.524567513412844,1224145.726403222,1224145.8152358746,-584.4541222261136,1224137.4326563892,924198.843673419,6607395.258744807,1842995.6124420671,-4431.205581508379,-972.6216483755751,5716.810398711566
48,23,101.98436593816287,11.267273468769213,1717083.2481255291,1717083.0190148163,-1003.3971672703353,1717069.175106153,327416.0810975154,6657928.878859824,1863694.863549404,-4331.403088028119,-1382.8190381696718,5708.735338723387
48,823,-100.57504460478529,18.645595590924906,1361731.6080606726,1361732.1618411033,1087.2175315988652,1361719.1831371326,3130724.500862274,5854483.884093638,2003013.6512111654,-2969.9206008126284,3521.3026290849198,-5642.022221505556
48,845,-112.89118562279882,35.05395204953207,900457.7642353276,900457.5282136278,488.37472242160015,900449.7242677849,2595143.0445925063,6117459.73079203,1982558.0050781225,-3275.859357979547,3223.5941760698233,-5650.649775360165
48,866,-46.88034707469751,10.313458254521723,1807513.493047099,1807513.558211853,2956.851200859963,1807494.3301518795,2988261.8842484592,5291197.733609846,3339032.313690538,-2839.0140016366186,4655.273980575939,-4826.967496618987
48,867,-165.3850052167868,58.97605644025441,640197.5874032159,640197.4624322758,-1009.8614374772053,640192.5260592428,2037618.8507920203,6331440.414820632,1962071.2529060962,-3552.3729655960765,2899.504572312864,-5659.188590848573
48,888,-33.04801199105208,16.60725092793547,1450961.563066076,1450961.7684459414,2924.5091943047696,1450948.4998476005,2502577.843063981,5548014.128736513,3321519.3039821424,-3243.578372937178,4367.105320410156,-4841.3966380992615
48,889,123.02543880475007,40.7909007605176,810193.694972871,810193.6022216533,-2183.315671692162,810188.2617929344,1462633.267373358,6494609.940799216,1941553.7162270634,-3797.2050433195086,2551.9090798799893,-5667.638536887891
48,910,-10.546029590410823,21.759471585080703,1239180.3952040975,1239180.19133862,2480.2010388223302,1239170.034988954,1994939.1798798358,5760223.805143449,3303954.158493015,-3619.3884210023916,4043.9575775494936,-4855.74964285899
48,911,106.66155777454523,21.643897101045802,1245099.6897235776,1245099.505326798,-2343.388294720632,1245091.231943603,874816.2467230147,6605562.098503981,1921005.717166534,-4008.377572144033,2183.8741149608068,-5675.9994791029285
48,932,16.9954431517644,21.43223582036872,1250949.1864385658,1250949.205003437,1474.5924337769743,1250939.729235302,1469443.9209743594,5925961.672631453,3286337.153273625,-3963.4365078070546,3688.6615077148263,-4870.026288571355
48,933,100.42737513378412,11.122065752215889,1756686.5416973697,1756686.8536163545,-2324.356003938137,1756672.9221197092,278909.3563516601,6663312.399167945,1900427.5782090907,-4184.206744501468,1798.630787470592,-5684.271289193953
48,954,38.68056455721683,15.971965918416815,1481638.99151385,1481639.1440418377,382.93714612689934,1481627.9201446495,930347.1770062634,6043739.170886519,3268668.5652971757,-4272.990742680794,3304.304787935774,-4884.22634942692
48,1453,-48.850192700248364,14.52026469071842,1530810.4645493028,1530810.1886510856,142.81583699148712,1530795.0758557168,2854049.800792301,5474281.077753644,3131537.732151427,-5313.13476805375,-83.80333365276435,4997.752576295924
48,1475,-30.125545684002084,21.976528807531253,1209891.9403215472,1209891.603181597,-876.92496875337,1209881.0040763048,2345444.4001939385,5700778.052189972,3149622.160915583,-5295.972737113368,-569.8210382499285,4984.07966270009
48,1496,-109.87865231857057,15.69487817527891,1469045.4275341644,1469045.44126549,2529.7282688393925,1469030.7967391035,3202571.8110742364,5878281.735382476,1759911.0834029627,-4442.066459346076,701.4114646454091,5748.208005585694
48,1497,-0.4301578504525856,25.77801015764588,1090628.626662383,1090628.583377717,-2106.936140085316,1090619.9435135985,1819206.4185348083,5880200.334957345,3167656.911073326,-5234.367387212433,-1053.2918496392347,4970.32827088373
48,1518,-123.65810138410541,28.848056867115663,1008912.0072065019,1008912.4333086127,2547.067896498976,1008903.4583099685,2660212.1301492006,6136803.972111645,1780724.6895589174,-4497.784116558316,286.2118199451246,5740.494251361168
48,1519,28.429835110797818,21.324752263229527,1232994.9459013732,1232994.5196278028,-2823.731901586132,1232985.3093314066,1279678.7470928829,6011210.151321973,3185641.698490175,-5128.650249957542,-1530.1533743322489,4956.498620164499
48,1540,-164.2000371753606,46.41560364199522,725272.2344881375,725271.9047721798,1990.4081893706973,725266.1400447091,2097264.731938459,6345410.757609896,1801510.1982878044,-4514.776363457613,-133.1669548247655,5732.689982480098
48,1541,46.084003059505015,13.873557327884374,1565664.9065421736,1565664.723169124,-2939.484856112452,1565652.3890840726,731300.5517219689,6092869.452190941,3203576.2398763355,-4979.523498432957,-1996.3846262540594,4942.590930837393
48,1562,134.4675897496147,38.30597461631948,827484.4523810686,827484.3614124979,419.91015181058776,827478.6669109783,1518313.3935732492,6502490.9003149625,1822267.2817154105,-4492.756843317549,-553.1206223775952,5724.795322483451
49,1,110.79052076180093,21.488242651618783,1225443.3393991105,1225443.0410633166,-602.0127849393187,1225434.6508638689,919767.011646621,6606419.003684622,1848711.3099730322,-4432.452304367845,-979.889003378324,5714.583515413609
49,23,101.75051391642027,11.232502385519782,1719289.4038503435,1719289.7158582655,-1014.8847419938226,1719275.8439336303,323084.37907208584,6656542.388745185,1869402.4735528836,-4331.994872690347,-1390.1611586436732,5706.483522106632
49,823,-100.87554932472618,18.701717340464818,1359370.4437283454,1359370.416723283,1072.8650589556464,1359357.473121274,3127752.9707994536,5858001.9177994905,1997370.4287702024,-2973.134256702866,3514.761574357438,-5644.421533085292
49,845,-113.44752708942303,35.112153170298846,899415.8623798875,899416.0463156067,464.16950027771617,899408.2571121282,2591865.872964272,6120679.921537637,1976906.1673449858,-3278.478447861863,3216.7846318329284,-5653.024561832757
49,866,-46.92565303515747,10.410178735146982,1801049.7229815437,1801049.3070885306,2955.4568468074076,1801030.1917546387,2985421.4297109675,5295850.066161893,3334203.3457376985,-2841.8904348957153,4649.387886811927,-4830.9674460091155
49,867,-166.344315873799,58.60691860783173,642440.2458797195,642439.9085570448,-1041.0787184207998,642434.9502917988,2034065.4738681451,6334336.408501536,1956410.8886380398,-3554.3752081049975,2892.4806081094785,-5661.538814456425
49,888,-33.02287518575075,16.743177331051026,1444568.6005113188,1444569.1126415003,2922.346774466237,1444555.9204461891,2499333.09208922,5552378.1691352,3316675.917369089,-3245.918578293565,4360.972635187204,-4845.375622057647
49,889,123.25322574124198,40.44477748082297,814983.4218676768,814983.6168306711,-2197.7218915560175,814978.2518689733,1458835.3754355528,6497158.259458523,1935884.9143122141,-3798.5730755267764,2544.7265989569373,-5669.964160293053
49,910,-10.367655375315216,21.91268480136178,1233764.0269991064,1233764.2103817451,2473.3646228590446,1233754.110936945,1991318.8974054009,5764264.598713614,3299096.4293879066,-3621.1713713444715,4037.6272126574604,-4859.707598524558
49,911,106.8655034169833,21.50123807787722,1250232.3339044354,1250232.4293374456,-2351.297868816812,1250224.1170500221,870807.5053970226,6607742.331328092,1915328.5666272317,-4009.0990989851625,2176.5904067557335,-5678.300465292212
49,932,17.303034976732977,21.5213644240439,1247739.8437744738,1247739.6227083863,1460.9393465235948,1247730.1907202,1465479.877179745,5929647.0964114275,3281465.158066768,-3964.6456417563186,3682.184156236525,-4873.963153440688
49,933,100.58047738416069,11.043101995766921,1761775.0074494048,1761775.5249449783,-2329.8325996325875,1761761.5207886086,274725.1127218792,6665107.366882881,1894742.1681957645,-4184.274647388215,1791.3040682944495,-5686.547601575151
49,954,38.97117414571494,15.98893600116697,1480816.6198549173,1480817.4290378802,368.61545993904366,1480806.218383384,926073.871736638,6047040.190243673,3263782.380604555,-4273.614114149363,3297.732516516943,-4888.142061259665
49,1453,-48.56841548570899,14.526068193311263,1530513.4271005061,1530513.2788803075,128.73457435761216,1530498.1771006787,2848734.9515672764,5474194.388782288,3136533.5971546313,-5316.558395386612,-89.57677465959598,4993.976430803349
49,1475,-29.771749915049508,21.92109239253579,1211827.574790367,1211827.404665524,-893.5942447213355,1211816.7884075257,2340146.981660268,5700205.208766115,3154604.3421570044,-5298.858791070561,-575.8675195628439,4980.281823643729
49,1496,-109.72440438589314,15.80744086170643,1463519.425557645,1463519.5861314866,2524.3195413464637,1463505.015615187,3198127.8760719066,5878979.951280701,1765658.2285898214,-4445.798210575983,695.0177829909765,5746.081213808826
49,1497,-0.15552022441713959,25.615683069316674,1095248.147854776,1095248.111739584,-2118.18465630294,1095239.4424550547,1813970.8848232415,5879143.9088531425,3172625.330105341,-5236.694455325163,-1059.5615322375356,4966.508799472672
49,1518,-123.50308358913544,29.080567592309425,1003351.3092962498,1003351.557007667,2539.0247197060853,1003342.6286930986,2655712.7719304794,6137086.83752001,1786464.108452852,-4500.926691343187,279.5169026054233,5738.342383786436
49,1519,28.49040689500133,21.154112511645717,1239173.3694349285,1239173.2285381795,-2827.453596204996,1239163.9601201771,1274549.2183329845,6009676.777586827,3190596.277084679,-5130.401523543693,-1536.5947766992326,4952.657578010807
49,1540,-164.4915539845084,46.83577414434215,720940.3804805194,720940.3500084055,1971.2807288592326,720934.623400856,2092748.6879400455,6345274.120458608,1807241.8003916559,-4517.305748469574,-140.10895460697245,5730.513074122006
49,1541,46.03650306320091,13.756503967600178,1572093.9147774847,1572094.6003573467,-2941.4030215513817,1572082.1762126635,726320.4437253996,6090869.787421463,3208516.900025672,-4980.686893009717,-2002.9450483825126,4938.7283798594435
49,1562,133.8322468995926,38.36505522628279,826595.5731266136,826595.2892680425,393.2319117990324,826589.6158216492,1513819.6851545256,6501934.2137041325,1827990.9766557477,-4494.653991448934,-560.2536675485873,5722.593408728622
50,1,110.43247615823802,21.45091685248517,1226778.189396181,1226778.595009235,-619.5145194722488,1226770.2020573593,915333.9350721479,6605435.48195349,1854424.777177744,-4433.694773521473,-987.1549719001712,5712.349746665172
50,23,101.51732508818714,11.197403900258589,1721521.498807617,1721521.4894435264,-1026.3270610601671,1721507.5827860895,318752.08741914027,6655148.557394447,1875107.8283018237,-4332.582537744858,-1397.5014961378783,5704.224830109851
50,823,-101.17729781951186,18.757263675428348,1357040.535290132,1357040.1465742867,1058.437151682849,1357027.2298366092,3124778.2284108386,5861513.408559624,1991724.8104001493,-2976.345334219333,3508.2167868308543,-5646.814079201553
50,845,-114.00590899351958,35.16755117118981,898427.6938203366,898427.5817511101,439.8818758804967,898419.8096106853,2588586.0836968026,6123893.301004387,1971251.9582130974,-3281.094633399333,3209.9716222982674,-5655.392572384036
50,866,-46.971330614616114,10.507367057520737,1794587.6739769387,1794588.1106006715,2954.04409322572,1794569.1223897971,2982578.0999565856,5300496.510074499,3329370.3807254257,-2844.7643541640755,4643.496661636053,-4834.961614682124
50,867,-167.27679207028322,58.23312380798006,644749.5538364907,644750.2366522105,-1071.964769924014,644745.2752345415,2030510.0963020266,6337225.376631374,1950748.1775392743,-3556.3742474115697,2885.453474381809,-5663.882251792052
50,888,-32.997500358531376,16.88004100682494,1438181.0437204966,1438181.2184267647,2920.1520848002556,1438168.1047526998,2496086.0024278634,5556736.074394995,3311828.5546707255,-3248.255823069531,4354.835082748229,-4849.348807921231
50,889,123.47607291973712,40.10190678027537,819804.9697143871,819804.8617002356,-2211.873295863114,819799.4642363804,1455036.1171533782,6499699.394221208,1930213.790171983,-3799.9376352601244,2537.541269799779,-5672.282987182191
50,910,-10.187344185776167,22.066753787604124,1228362.4243020776,1228363.2776194927,2466.4346898239464,1228353.2378668718,1987696.8336269425,5768299.059649106,3294234.7452344266,-3622.9509416739243,4031.2922833120333,-4863.659738807418
50,911,107.06739554882583,21.35920790699035,1255381.987032786,1255382.5429096452,-2359.1081321412007,1255374.188891577,866798.0444944771,6609915.279176952,1909649.118504834,-4009.8169157413217,2169.304194351749,-5680.5946448289715
50,932,17.612572174180833,21.61009116430331,1244559.943919499,1244560.0197980795,1447.178998893622,1244550.6242553997,1461514.6261773738,5933326.040714252,3276589.228910937,-3965.8510065037226,3675.7025791213696,-4877.894185729477
50,933,100.73262287139339,10.964295472847839,1766875.8093245483,1766876.129019595,-2335.259595774324,1766862.0407806248,270540.8030000073,6666895.006811844,1889054.485278168,-4184.338636307406,1783.975208256276,-5688.817097274809
50,954,39.26214687323061,16.005280696095245,1480026.0662815848,1480027.0505944274,354.26956497468296,1480015.859980736,921799.9452886747,6050334.635379944,3258892.2831245526,-4274.233360659307,3291.1563912386123,-4892.05192340439
50,1453,-48.28652211192118,14.531288898526395,1530247.1273144498,1530247.164348093,114.6458527629493,1530232.0777080948,2843416.681444467,5474101.926711583,3141525.6830151887,-5319.9764833468125,-95.34956850646748,4990.194291776635
50,1475,-29.419362874878818,21.864783755704323,1213799.8333462991,1213799.560738192,-910.1816221482136,1213788.93361396,2334846.679851307,5699626.319417462,3159582.72257065,-5301.739370513879,-581.9128484506773,4976.4780079264
50,1496,-109.56882517865817,15.920479925613353,1458005.761304553,1458005.6273075351,2518.8467085665416,1457991.1314526862,3193680.2114358535,5879671.773410395,1771403.2435223733,-4449.525554402233,688.6238392260029,5743.947497411856
50,1497,0.11608816567309754,25.4538949621014,1099892.3028782138,1099892.0868582814,-2129.288631810531,1099883.3798633208,1808733.0266827592,5878081.213902341,3177589.9266857067,-5239.01615985139,-1065.8295638972263,4962.683368367611
50,1518,-123.34564629641078,29.31513068032863,997808.7048410042,997808.4033870208,2530.8442858850817,997799.5364158135,2651210.2733054725,6137363.008103528,1792201.3720214916,-4504.064838972265,272.8221364654735,5736.183601216793
50,1519,28.550264145539476,20.984844509594257,1245359.9355524534,1245360.0072809379,-2831.116644005517,1245350.684713184,1269417.940903545,6008136.963516035,3195547.0116653186,-5132.147589898498,-1543.0340403015118,4948.81059322356
50,1540,-164.7912808262948,47.259838774012394,716650.6220046653,716651.0011562345,1951.8049568156162,716645.3121483743,2088230.1168067008,6345130.54157273,1812971.2221342954,-4519.8307252532395,-147.05038862338873,5728.3292605058
50,1541,45.98945595572939,13.640144791282815,1578529.149470741,1578528.6363385224,-2943.294445036998,1578516.1284848698,721339.1747495593,6088863.563543621,3213453.694660894,-4981.8452810218305,-2009.502858966365,4934.859903401558
50,1562,133.19457037214556,38.42041441797474,825764.9492206263,825764.6637907705,366.4697144357409,825758.9940212498,1509324.0817629918,6501370.3945345655,1833712.4662343976,-4496.546788993943,-567.3857348753367,5720.384599563886
51,1,110.07541049868739,21.412599973263376,1228152.2999631998,1228152.3657691882,-636.9579174173241,1228143.9601705985,910899.6182525764,6604444.694935394,1860136.0071721342,-4434.932987319353,-994.41954577611,5710.109095231896
51,23,101.28480394793696,11.161981603107005,1723778.3207224547,1723778.2364960602,-1037.723846307372,1723764.2926093729,314419.2100166495,6653747.386606275,1880810.9209222419,-4333.166082214932,-1404.8400425725106,5701.959265529329
51,823,-101.4802814034215,18.812224753306193,1354741.442373528,1354741.5023447783,1043.9343175484732,1354728.6176825494,3121800.2762765056,5865018.352644985,1986076.8028679213,-2979.5538300625863,3501.668273911581,-5649.199856952476
51,845,-114.56623644876308,35.220113207850204,897492.0908828613,897492.3139968124,415.515827929072,897484.5576453839,2585303.6797403423,6127099.865712013,1965595.3844598157,-3283.7079119375285,3203.155155170233,-5657.75380414167
51,866,-47.0173842074036,10.605027878085199,1788129.962578627,1788130.0317034111,2952.6126945470355,1788111.1625902974,2979731.897539183,5305137.060197833,3324533.424436845,-2847.6357567209193,4637.6003116769025,-4838.9499978233935
51,867,-168.18306936092046,57.85511120670917,647127.3885995253,647127.7450128947,-1102.5146218948732,647122.7710887855,2026952.7213439704,6340107.31602982,1945083.1263974942,-3558.3700815548304,2878.4231790500053,-5666.218900012705
51,888,-32.97188371612227,17.01785371430998,1431798.4528445846,1431798.1541766692,2917.9245871924995,1431785.1238712368,2492836.5769606787,5561087.839688426,3306977.221687542,-3250.5901052384083,4348.692669883806,-4853.316190900235
51,889,123.69413411973086,39.762272198433,824656.8443607447,824656.7686668386,-2225.7742075328442,824651.3464018329,1451235.4960472,6502233.3422324415,1924540.3506042932,-3801.298721269235,2530.3531004819156,-5674.595014742191
51,910,-10.005066995774406,22.221681908901374,1222977.9912122418,1222977.6048538992,2459.4098621666403,1222967.6217799007,1984072.9919671544,5772327.183374493,3289369.111850341,-3624.727130487636,4024.9527965532593,-4867.60605894271
51,911,107.26726075884258,21.217807547136243,1260550.014156283,1260549.6367485959,-2366.8203682038143,1260541.2319092562,862787.8674852388,6612080.939581933,1903967.3796073857,-4010.531021979562,2162.0154857366674,-5682.882014929777
51,932,17.92405621027055,21.698401220267723,1241410.5281151363,1241410.6137491926,1433.311311590973,1241401.2644996976,1457548.1716505317,5936998.501339126,3271709.3716410827,-3967.0526012601754,3669.216783445592,-4881.8193806978625
51,933,100.88381884066527,10.885647043796727,1771988.9716757336,1771988.5385655279,-2340.6374403196783,1771974.3739589707,266356.43129391473,6668675.316810116,1883364.5362743603,-4184.398711420608,1776.644215634988,-5691.07977353923
51,954,39.553469349914685,16.02099720953908,1479268.0758054028,1479268.0726272813,339.9003379513353,1479256.8970489167,917525.401567349,6053622.502478638,3253998.278709214,-4274.84848212863,3284.576419142586,-4895.95593114632
51,1453,-48.00452526206599,14.535926002444594,1530011.628074099,1530011.8758372737,100.55053382252625,1529996.793078554,2838094.996005139,5474003.692171022,3146513.9837418892,-5323.389027815976,-101.1217090292807,4986.406163864773
51,1475,-29.068401387549237,21.80761670165001,1215808.084033433,1215807.900193278,-926.6861288377577,1215797.2595014581,2329543.5001604063,5699041.385333639,3164557.296182195,-5304.6144718882115,-587.9570185362712,4972.668220223104
51,1496,-109.41189921754763,16.03399689161013,1452503.5901498245,1452503.7140918677,2513.30894780286,1452489.2853660232,3189228.821618456,5880357.201489646,1777146.1212773188,-4453.248486403388,682.229640458826,5741.806859037326
51,1497,0.3847064002785963,25.292656835680166,1104560.2430842756,1104560.186210916,-2140.2497391231523,1104551.441504775,1803492.849563962,5877012.251732925,3182550.6948570786,-5241.332497858032,-1072.095937812151,4958.851982269475
51,1518,-123.18573407379353,29.55176724814742,992282.9182044865,992283.299969066,2522.5239885990877,992274.484550896,2646704.6388371876,6137632.483959275,1797936.473351178,-4507.198555674986,266.12752905545165,5734.017906325637
51,1519,28.60941991180911,20.816930249099233,1251554.4968563449,1251554.7303792941,-2834.7221118696266,1251545.3560201644,1264284.9200566667,6006590.711242638,3200493.8962918236,-5133.8884467037515,-1549.4711581513359,4944.957670529525
51,1540,-165.09955160771827,47.687781556484516,712404.5401137994,712404.6310870313,1931.9759986532017,712398.9732549103,2083709.0228558658,6344980.021552282,1818698.456611816,-4522.351290721814,-153.9912492119805,5726.138544335677
51,1541,45.94285555112143,13.524472041203362,1584967.030513454,1584966.7789942347,-2945.159529624051,1584954.1878362221,716356.7498462085,6086850.783167157,3218386.617858899,-4982.9986607891105,-2016.0580508552744,4930.985506216254
51,1562,132.55470553227983,38.4720106977729,824993.0721229819,824992.6323626235,339.6289502066259,824986.9791933765,1504826.5877977288,6500799.443777137,1839431.743557317,-4498.435233574776,-574.5168163634594,5718.168897724188
52,1,109.71934688783749,21.373302059149424,1229564.3779520765,1229564.2095277195,-654.3415965039452,1229555.7963162083,906464.0652038306,6603446.644062153,1865844.9930749042,-4436.166944072118,-1001.6827170369119,5707.861563887824
52,23,101.0529548831891,11.12623909519381,1726059.860342038,1726059.8511955806,-1049.0748277996863,1726045.8733707126,310085.7511793328,6652338.87816663,1886511.744542956,-4333.74550521912,-1412.1767895866208,5699.686831169734
52,823,-101.78449104863917,18.86659073422478,1352474.181559156,1352474.648560837,1029.3570861548333,1352461.7998430228,3118819.116894433,5868516.74637931,1980426.412943331,-2982.7597409859754,3495.116042966729,-5651.57886344429
52,845,-115.12841242967346,35.26980789784714,896610.9994230838,896610.4168205324,391.0754027962409,896602.6682255052,2582018.663914047,6130299.612244381,1959936.4528653668,-3286.3182808942875,3196.33523808544,-5660.108254241434
52,866,-47.063818276798344,10.7031659100399,1781675.0830915805,1781675.1068495892,2951.1624010739715,1781656.3534306001,2976882.8250154494,5309771.711388756,3319692.482659892,-2850.504639847577,4631.698843568999,-4842.93259062512
52,867,-169.0638006654277,57.47330234961857,649572.0873589562,649571.68312409,-1132.7237411481435,649566.6976518586,2023393.352107851,6342982.223568712,1939415.7420032325,-3560.3627086393317,2871.3897299601963,-5668.548756283755
52,888,-32.94602138978928,17.156627393106312,1425420.340762639,1425419.9984572518,2915.6637326131245,1425407.0501630895,2489584.8186917496,5565433.460140321,3302121.9242248144,-3252.921422680827,4342.545403461005,-4857.277766211713
52,889,123.90755707846812,39.42585587158415,829539.0573456668,829538.8174099049,-2239.4289161874985,829533.3552887295,1447433.515638688,6504760.100645556,1918864.6024098769,-3802.6563323069468,2523.1620990801475,-5676.900240168069
52,910,-9.820794282536642,22.377472372382194,1217607.4489086133,1217607.3968853294,2452.2887436836772,1217597.4717094256,1980447.3758503178,5776348.965321457,3284499.5350581766,-3626.4999362856042,4018.608759426599,-4871.5465541724325
52,911,107.46512529446413,21.077037749300846,1265733.099311277,1265733.484648002,-2374.435847549344,1265725.032985071,858776.9782724895,6614239.310025721,1898283.3567457115,-4011.2414171280034,2154.724289163922,-5685.162572819343
52,932,18.237488117124485,21.786279586596837,1238291.7386228847,1238291.6613442204,1419.3362308059795,1238282.3462208202,1453580.5174128031,5940664.474060423,3266825.5920968927,-3968.25042515965,3662.7267763770333,-4885.738733612865
52,933,101.03407249281378,10.807157524710306,1777112.4414084128,1777112.6579136231,-2345.966578050896,1777098.4132899134,262172.001565862,6670448.294747347,1877672.32800515,-4184.454872932346,1769.3110986208942,-5693.335627622872
52,954,39.8451280751096,16.036082850017664,1478540.6445621084,1478540.5376258173,325.508663292864,1478529.3796154717,913250.2447417782,6056903.787689768,3249100.3732152972,-4275.459478335091,3277.9926074619484,-4899.854079777575
52,1453,-47.7224376474671,14.539978794172924,1529807.4906650523,1529807.4073240412,86.44948118616583,1529792.3367258855,2832769.9008346703,5473899.685796382,3151498.493348175,-5326.79602468186,-106.89319006548733,4982.612051723887
52,1475,-28.71888172858677,21.749605100963187,1217852.2221344935,1217852.2322808173,-943.1068248466515,1217841.5838455574,2324237.4481088775,5698450.407659687,3169528.0570219946,-5307.484091656884,-594.0000233289772,4968.852465215951
52,1496,-109.25361082330083,16.147993218626016,1447013.4206409368,1447013.9717696626,2507.7054260649616,1446999.6203991745,3184773.7112049,5881036.235174239,1782886.8549340053,-4456.967002147921,675.8351938946786,5739.6593013362335
